file_offset,va,encoding,text
0x0016c474,0x0056da74,ascii,se_ch02.wav
0x0016c480,0x0056da80,ascii,se_ch03.wav
0x0016c48c,0x0056da8c,ascii,se_extend2.wav
0x0016c49c,0x0056da9c,ascii,se_pin00.wav
0x0016c4ac,0x0056daac,ascii,se_pin01.wav
0x0016c4bc,0x0056dabc,ascii,se_lgods1.wav
0x0016c4cc,0x0056dacc,ascii,se_lgods2.wav
0x0016c4dc,0x0056dadc,ascii,se_lgods3.wav
0x0016c4ec,0x0056daec,ascii,se_lgods4.wav
0x0016c4fc,0x0056dafc,ascii,se_lgodsget.wav
0x0016c50c,0x0056db0c,ascii,se_msl.wav
0x0016c518,0x0056db18,ascii,se_msl2.wav
0x0016c524,0x0056db24,ascii,se_pldead01.wav
0x0016c534,0x0056db34,ascii,se_heal.wav
0x0016c540,0x0056db40,ascii,se_msl3.wav
0x0016c54c,0x0056db4c,ascii,se_fault.wav
0x0016c55c,0x0056db5c,ascii,se_noise.wav
0x0016c56c,0x0056db6c,ascii,se_etbreak.wav
0x0016c57c,0x0056db7c,ascii,se_tan03.wav
0x0016c58c,0x0056db8c,ascii,se_wolf.wav
0x0016c598,0x0056db98,ascii,se_bonus4.wav
0x0016c5a8,0x0056dba8,ascii,se_big.wav
0x0016c5b4,0x0056dbb4,ascii,se_item01.wav
0x0016c5c4,0x0056dbc4,ascii,se_release.wav
0x0016c5d4,0x0056dbd4,ascii,se_changeitem.wav
0x0016c5e8,0x0056dbe8,ascii,se_trophy.wav
0x0016c5f8,0x0056dbf8,ascii,se_warpl.wav
0x0016c608,0x0056dc08,ascii,se_warpr.wav
0x0016c618,0x0056dc18,ascii,se_notice.wav
0x0016c628,0x0056dc28,ascii,"invalid array<T, N> subscript"
0x0016c648,0x0056dc48,ascii,D:\cygwin\home\zun\prog\th20\src\core\sound.cpp:255 CSoundManager
0x0016c68c,0x0056dc8c,ascii,DirectSound 
0x0016c6bc,0x0056dcbc,ascii,error : Sound 
0x0016c6f4,0x0056dcf4,ascii,DirectSound 
0x0016c73c,0x0056dd3c,ascii,Create Sound Buffer %s
0x0016c754,0x0056dd54,ascii,Streming BGM Start
0x0016c770,0x0056dd70,ascii,error : 
0x0016c7b4,0x0056ddb4,ascii,Streming BGM Reopen %d
0x0016c7d0,0x0056ddd0,ascii,Streming BGM PreLoad %d
0x0016c7ec,0x0056ddec,ascii,error : bgmfile is not find %s
0x0016c810,0x0056de10,ascii,D:\cygwin\home\zun\prog\th20\src\core\sound.cpp:653 char
0x0016c84c,0x0056de4c,ascii,Streming BGM Load no %d
0x0016c868,0x0056de68,ascii,load comp
0x0016c874,0x0056de74,ascii,Streming BGM stop
0x0016c888,0x0056de88,ascii,stop m_dwNotifyThreadID
0x0016c8a4,0x0056dea4,ascii,stop comp
0x0016c8b0,0x0056deb0,ascii,Sound : PreLoad Stage
0x0016c8c8,0x0056dec8,ascii,Sound : Load Stage
0x0016c8e0,0x0056dee0,ascii,Sound : Reset Stage
0x0016c8f8,0x0056def8,ascii,Sound : Fill Buffer Stage
0x0016c914,0x0056df14,ascii,Sound : Play Stage
0x0016c92c,0x0056df2c,ascii,Sound : Stop Stage
0x0016c944,0x0056df44,ascii,Sound : Recreate Stage
0x0016c960,0x0056df60,ascii,Sound : ReOpen Stage
0x0016c978,0x0056df78,ascii,Sound : Thread Stop Stage
0x0016c994,0x0056df94,ascii,Sound : Thread Stop Wait Stage
0x0016c9b8,0x0056dfb8,ascii,Sound : Handle Close Stage
0x0016c9d8,0x0056dfd8,ascii,Sound : Fade Out Stage %d
0x0016c9f4,0x0056dff4,ascii,locked
0x0016c9fc,0x0056dffc,ascii,atention : 
0x0016ca34,0x0056e034,ascii,Sound Que Add %d
0x0016caa7,0x0056e0a7,ascii,?D:\cygwin\home\zun\prog\th20\src\core\sprtlib.h:911 void
0x0016cc50,0x0056e250,ascii,error D3DXCreateTexture
0x0016cc70,0x0056e270,ascii,D:\cygwin\home\zun\prog\th20\src\core\sprtlib.cpp:905 SprtGroupTexInf
0x0016ccb8,0x0056e2b8,ascii,D:\cygwin\home\zun\prog\th20\src\core\sprtlib.cpp:906 SprtDataInf
0x0016ccfc,0x0056e2fc,ascii,D:\cygwin\home\zun\prog\th20\src\core\sprtlib.cpp:907 int*
0x0016cd38,0x0056e338,ascii,D:\cygwin\home\zun\prog\th20\src\core\sprtlib.cpp:929 SprtInf
0x0016cd78,0x0056e378,ascii,::preloadAnim : %s
0x0016cdb0,0x0056e3b0,ascii,D:\cygwin\home\zun\prog\th20\src\core\sprtlib.cpp:950 SprtGroupInf
0x0016cdf4,0x0056e3f4,ascii,::preloadAnim already : %s
0x0016ce10,0x0056e410,ascii,::preloadAnimEnd : %s
0x0016cecc,0x0056e4cc,ascii,::postloadAnim : %d
0x0016cee4,0x0056e4e4,ascii,Error ::postload: %s
0x0016cfbc,0x0056e5bc,ascii,D:\cygwin\home\zun\prog\th20\src\core\sprtlib.cpp:2888 SprtInf
0x0016d0a8,0x0056e6a8,ascii,0123456789abcdefghijklmnopqrstuvwxyz---------------------------------------------------------- 
0x0016d136,0x0056e736,ascii, Al8Z
0x0016d150,0x0056e750,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:119 CWaveFile
0x0016d190,0x0056e790,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:154 DSBPOSITIONNOTIFY
0x0016d1d8,0x0056e7d8,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:173 CStreamingSound
0x0016d21c,0x0056e81c,ascii,StreamingSound Create 
0x0016d238,0x0056e838,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:209 CWaveFile
0x0016d278,0x0056e878,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:237 DSBPOSITIONNOTIFY
0x0016d2c0,0x0056e8c0,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:256 CStreamingSound
0x0016d304,0x0056e904,ascii,Success 
0x0016d310,0x0056e910,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:278 LPDIRECTSOUNDBUFFER
0x0016d358,0x0056e958,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:322 LPDIRECTSOUNDBUFFER
0x0016d3a0,0x0056e9a0,ascii,D:\cygwin\home\zun\prog\th20\src\core\zwave.cpp:336 DSBPOSITIONNOTIFY
0x0016d3e8,0x0056e9e8,ascii,Stream Skip
0x0016d3f8,0x0056e9f8,ascii,error : RestoreBuffer in HandleWaveStreamNotification
0x0016d430,0x0056ea30,ascii,error : FillBufferWithSound in HandleWaveStreamNotification
0x0016d470,0x0056ea70,ascii,error : Buffer->Lock in HandleWaveStreamNotification
0x0016d4a8,0x0056eaa8,ascii,error : m_pWaveFile->Read in HandleWaveStreamNotification
0x0016d4e8,0x0056eae8,ascii,error : m_pWaveFile->ResetFile in HandleWaveStreamNotification
0x0016d52c,0x0056eb2c,ascii,error : m_pWaveFile->Read(+) in HandleWaveStreamNotification
0x0016d570,0x0056eb70,ascii,error : m_apDSBuffer[0]->GetCurrentPosition in HandleWaveStreamNotification
0x0016d5c0,0x0056ebc0,ascii,Streaming File Open %s
0x0016d5dc,0x0056ebdc,ascii,error!
0x0016d5e4,0x0056ebe4,ascii,%s %d %d
0x0016d5f0,0x0056ebf0,ascii,Streaming File Close 
0x0016d630,0x0056ec30,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effchargepoint.cpp:40 EffectChargePointInf
0x0016d684,0x0056ec84,ascii,effect
0x0016d6c0,0x0056ecc0,ascii,D:\cygwin\home\zun\prog\th20\src\effect\efffanspark.cpp:131 EffectFanSparkInf
0x0016d738,0x0056ed38,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effline.cpp:70 EffectLineEffectInf
0x0016d788,0x0056ed88,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effline.cpp:154 EffectLineEffectInf
0x0016d7f8,0x0056edf8,ascii,D:\cygwin\home\zun\prog\th20\src\effect\efflinespark.cpp:125 EffectLineSparkInf
0x0016d84a,0x0056ee4a,ascii,lBL:Z
0x0016d868,0x0056ee68,ascii,D:\cygwin\home\zun\prog\th20\src\effect\efflinespark2.cpp:135 EffectLineSpark2Inf
0x0016d8d8,0x0056eed8,ascii,D:\cygwin\home\zun\prog\th20\src\effect\efflinestone.cpp:139 EffectLineStoneInf
0x0016d948,0x0056ef48,ascii,D:\cygwin\home\zun\prog\th20\src\effect\efflinestone2.cpp:145 EffectLineStone2Inf
0x0016d9b8,0x0056efb8,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effmenuwindow.cpp:93 EffectMenuWindowInf
0x0016da2c,0x0056f02c,ascii,stone
0x0016da38,0x0056f038,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effpyramid.cpp:379 EffectPyramidInf
0x0016dab0,0x0056f0b0,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effscreenswitch.cpp:37 EffectScreenSwitchInf
0x0016db38,0x0056f138,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effshortline.cpp:60 EffectShortLineEffectInf
0x0016dbb0,0x0056f1b0,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effshortline2.cpp:60 EffectShortLineEffect2Inf
0x0016dc28,0x0056f228,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effshortline3.cpp:83 EffectShortLineEffect3Inf
0x0016dca0,0x0056f2a0,ascii,D:\cygwin\home\zun\prog\th20\src\effect\effstonegaugeline.cpp:130 EffectStoneGaugeLineInf
0x0016dd50,0x0056f350,ascii,00010203040506070809101112131415161718192021222324252627282930313233343536373839404142434445464748495051525354555657585960616263646566676869707172737475767778798081828384858687888990919293949596979899
0x0016de28,0x0056f428,utf-16le, '.6>GPZdoz
0x0016dea4,0x0056f4a4,utf-16le,(4BP_p
0x0016df80,0x0056f580,ascii,nan(ind)
0x0016df90,0x0056f590,ascii,nan(snan)
0x0016df9c,0x0056f59c,ascii,invalid string_view position
0x0016dfcc,0x0056f5cc,ascii,initialize AsciiInf
0x0016dfe4,0x0056f5e4,ascii,ascii.anm
0x0016dff0,0x0056f5f0,ascii,ascii_960.anm
0x0016e000,0x0056f600,ascii,ascii1280.anm
0x0016e028,0x0056f628,ascii,shutdown AsciiInf
0x0016e03c,0x0056f63c,ascii,D:\cygwin\home\zun\prog\th20\src\game\ascii.cpp:111 AsciiInf
0x0016e0d0,0x0056f6d0,ascii,D:\cygwin\home\zun\prog\th20\src\game\ascii.cpp:1118 JapaneseStrInf
0x0016e118,0x0056f718,ascii,D:\cygwin\home\zun\prog\th20\src\game\ascii.cpp:1139 JapaneseStrInf
0x0016e218,0x0056f818,ascii,initialize BackGroundInf
0x0016e26c,0x0056f86c,ascii,shutdown BackGroundInf
0x0016e288,0x0056f888,ascii,D:\cygwin\home\zun\prog\th20\src\game\background.cpp:136 BackGroundInf
0x0016e2d0,0x0056f8d0,ascii,D:\cygwin\home\zun\prog\th20\src\game\background.cpp:601 StageFileHeaderInf
0x0016e354,0x0056f954,ascii,D:\cygwin\home\zun\prog\th20\src\game\background.cpp
0x0016e390,0x0056f990,ascii,D:\cygwin\home\zun\prog\th20\src\game\background.cpp:1029 RenderMeshInf
0x0016e3d8,0x0056f9d8,ascii,D:\cygwin\home\zun\prog\th20\src\game\background.cpp:1031 RenderMeshInf
0x0016e4a0,0x0056faa0,ascii,initialize BombInf 
0x0016e4b8,0x0056fab8,ascii,shutdown BombInf 
0x0016e4cc,0x0056facc,ascii,D:\cygwin\home\zun\prog\th20\src\game\bomb.cpp:87 BombInf
0x0016e530,0x0056fb30,ascii,D:\cygwin\home\zun\prog\th20\src\game\bomb_marisaa.cpp:172 BombMarisaAInf
0x0016e58b,0x0056fb8b,ascii,Cpl00
0x0016e5b0,0x0056fbb0,ascii,D:\cygwin\home\zun\prog\th20\src\game\bomb_reimua.cpp:295 BombReimuAInf
0x0016e5fa,0x0056fbfa,ascii,L>333?fff?
0x0016e668,0x0056fc68,ascii,initialize BulletInf
0x0016e680,0x0056fc80,ascii,bullet.anm
0x0016e6c0,0x0056fcc0,ascii,shutdown BulletInf
0x0016e6d4,0x0056fcd4,ascii,D:\cygwin\home\zun\prog\th20\src\game\bullet.cpp:666 BulletInf
0x0016e714,0x0056fd14,ascii,bullet
0x0016e73b,0x0056fd3b,ascii,@333@
0x0016e752,0x0056fd52,ascii,yD`#tI
0x0016e794,0x0056fd94,ascii,initialize CardInf
0x0016e7a8,0x0056fda8,ascii,shutdown CardInf
0x0016e7bc,0x0056fdbc,ascii,D:\cygwin\home\zun\prog\th20\src\game\card.cpp:641 CardInf
0x0016e7fc,0x0056fdfc,ascii,MASTER
0x0016e804,0x0056fe04,ascii,%.2d/99+
0x0016e810,0x0056fe10,ascii,%.2d/%.2d
0x0016e8b4,0x0056feb4,ascii,MBossDead
0x0016e8c0,0x0056fec0,ascii,BossDead
0x0016e8cc,0x0056fecc,ascii,BossEscapeSpell
0x0016e8dc,0x0056fedc,ascii,MBossBDead
0x0016e8e8,0x0056fee8,ascii,D:\cygwin\home\zun\prog\th20\src\game\ecl.cpp:2387 EnemyDataInf::BossRenderInf
0x0016e938,0x0056ff38,ascii,D:\cygwin\home\zun\prog\th20\src\game\ecl.cpp:2395 RenderMeshInf
0x0016e9a0,0x0056ffa0,ascii,initialize EffectInf
0x0016e9b8,0x0056ffb8,ascii,effect.anm
0x0016e9c4,0x0056ffc4,ascii,screenswitch.anm
0x0016e9d8,0x0056ffd8,ascii,shutdown EffectInf
0x0016e9ec,0x0056ffec,ascii,D:\cygwin\home\zun\prog\th20\src\game\effect.cpp:213 EffectInf
0x0016ea2c,0x0057002c,ascii,D:\cygwin\home\zun\prog\th20\src\game\effect.cpp:430 SprtID
0x0016ea68,0x00570068,ascii,D:\cygwin\home\zun\prog\th20\src\game\effect.cpp:431 SprtInf*
0x0016eaa8,0x005700a8,ascii,D:\cygwin\home\zun\prog\th20\src\game\effect.cpp:432 sprtVERTEXC
0x0016eaec,0x005700ec,ascii,D:\cygwin\home\zun\prog\th20\src\game\effect.cpp:433 FVector
0x0016eb2c,0x0057012c,ascii,e00a0.msg
0x0016eb38,0x00570138,ascii,e00a1.msg
0x0016eb44,0x00570144,ascii,e00a2.msg
0x0016eb50,0x00570150,ascii,e00a3.msg
0x0016eb5c,0x0057015c,ascii,e00a4.msg
0x0016eb68,0x00570168,ascii,e00a5.msg
0x0016eb74,0x00570174,ascii,e00a6.msg
0x0016eb80,0x00570180,ascii,e00a7.msg
0x0016eb8c,0x0057018c,ascii,e01a0.msg
0x0016eb98,0x00570198,ascii,e01a1.msg
0x0016eba4,0x005701a4,ascii,e01a2.msg
0x0016ebb0,0x005701b0,ascii,e01a3.msg
0x0016ebbc,0x005701bc,ascii,e01a4.msg
0x0016ebc8,0x005701c8,ascii,e01a5.msg
0x0016ebd4,0x005701d4,ascii,e01a6.msg
0x0016ebe0,0x005701e0,ascii,e01a7.msg
0x0016ebec,0x005701ec,ascii,e00b.msg
0x0016ebf8,0x005701f8,ascii,e01b.msg
0x0016ec04,0x00570204,ascii,staff1.msg
0x0016ec10,0x00570210,ascii,staff2.msg
0x0016ec1c,0x0057021c,ascii,staff3.msg
0x0016ec28,0x00570228,ascii,staff4.msg
0x0016ec34,0x00570234,ascii,staff5.msg
0x0016ec50,0x00570250,ascii,initialize EndingInf
0x0016ec68,0x00570268,ascii,D:\cygwin\home\zun\prog\th20\src\game\ending.cpp:128 EndingMsgInf
0x0016ecac,0x005702ac,ascii,shutdown EndingInf
0x0016ecc0,0x005702c0,ascii,D:\cygwin\home\zun\prog\th20\src\game\ending.cpp:170 EndingInf
0x0016ed00,0x00570300,ascii,bgm/th20_15
0x0016ed0c,0x0057030c,ascii,bgm/th20_14
0x0016ee04,0x00570404,ascii,initialize EnemyCtrlInf
0x0016ee20,0x00570420,ascii,D:\cygwin\home\zun\prog\th20\src\game\enemy.cpp:69 EnemyInf
0x0016ee60,0x00570460,ascii,D:\cygwin\home\zun\prog\th20\src\game\enemy.cpp:205 EclResourceInf
0x0016eea4,0x005704a4,ascii,%s is skiped
0x0016eeb4,0x005704b4,ascii,%s is skiped.
0x0016eec4,0x005704c4,ascii,%s was loaded in 1P.
0x0016eedc,0x005704dc,ascii,shutdown EnemyCtrlInf
0x0016eef8,0x005704f8,ascii,D:\cygwin\home\zun\prog\th20\src\game\enemy.cpp:420 EnemyCtrlInf
0x0016ef3c,0x0057053c,ascii,invalid vector subscript
0x0016efb0,0x005705b0,ascii,initialize FPSInf
0x0016efc4,0x005705c4,ascii,shutdown FPSInf
0x0016efd8,0x005705d8,ascii,D:\cygwin\home\zun\prog\th20\src\game\fps.cpp:61 FPSInf
0x0016f038,0x00570638,ascii,front
0x0016f040,0x00570640,ascii,initialize FrontInf
0x0016f058,0x00570658,ascii,fronttr.anm
0x0016f064,0x00570664,ascii,%s load Skip
0x0016f074,0x00570674,ascii,front.anm
0x0016f080,0x00570680,ascii,shutdown FrontInf
0x0016f094,0x00570694,ascii,D:\cygwin\home\zun\prog\th20\src\game\front.cpp:402 FrontInf
0x0016f0dc,0x005706dc,ascii,%.2ds
0x0016f0f8,0x005706f8,ascii,D:\cygwin\home\zun\prog\th20\src\game\front.cpp:1199 MsgInf
0x0016f138,0x00570738,ascii,                                                                     
0x0016f510,0x00570b10,ascii,initialize GameTaskInf
0x0016f528,0x00570b28,ascii,st04b.std
0x0016f534,0x00570b34,ascii,st04d.std
0x0016f540,0x00570b40,ascii,st04c.std
0x0016f54c,0x00570b4c,ascii,st04a.std
0x0016f558,0x00570b58,ascii,shutdown GameTaskInf
0x0016f570,0x00570b70,ascii, Goto Title
0x0016f580,0x00570b80,ascii, Continue
0x0016f58c,0x00570b8c,ascii,D:\cygwin\home\zun\prog\th20\src\game\game.cpp:594 GameInf
0x0016f5d0,0x00570bd0,ascii,StartSubThread
0x0016f5f0,0x00570bf0,ascii,initialize HelpInf
0x0016f60c,0x00570c0c,ascii,help.anm
0x0016f618,0x00570c18,ascii,shutdown HelpInf
0x0016f62c,0x00570c2c,ascii,D:\cygwin\home\zun\prog\th20\src\game\help.cpp:86 HelpInf
0x0016f668,0x00570c68,ascii,help_%.2d.png
0x0016f694,0x00570c94,ascii,initialize HitCtrlInf
0x0016f6ac,0x00570cac,ascii,shutdown HitCtrlInf
0x0016f6c4,0x00570cc4,ascii,D:\cygwin\home\zun\prog\th20\src\game\hit.cpp:73 HitCtrlInf
0x0016f700,0x00570d00,ascii,D:\cygwin\home\zun\prog\th20\src\game\hit.cpp:605 HitInf
0x0016f74c,0x00570d4c,ascii,initialize ItemInf
0x0016f760,0x00570d60,ascii,shutdown ItemInf
0x0016f774,0x00570d74,ascii,D:\cygwin\home\zun\prog\th20\src\game\item.cpp:113 ItemInf
0x0016f7b8,0x00570db8,ascii,deque<T> too long
0x0016f7dc,0x00570ddc,ascii,initialize KeyConfigInf
0x0016f7f8,0x00570df8,ascii,shutdown KeyConfigInf
0x0016f810,0x00570e10,ascii,D:\cygwin\home\zun\prog\th20\src\game\keyconfig.cpp:74 KeyConfigTaskInf
0x0016f858,0x00570e58,ascii,Keyboard
0x0016f864,0x00570e64,ascii,GamePad
0x0016f86c,0x00570e6c,ascii,Controller Select
0x0016f880,0x00570e80,ascii,<%s> Setting
0x0016f890,0x00570e90,ascii,<%s%d> Setting
0x0016f8a0,0x00570ea0,ascii,KeyConfig ALL Reset
0x0016f91c,0x00570f1c,ascii,Spellcard
0x0016f930,0x00570f30,ascii,Default
0x0016fa04,0x00571004,ascii,Key Config
0x0016fa10,0x00571010,ascii,DirectInput
0x0016fa1c,0x0057101c,ascii,XInput
0x0016fa24,0x00571024,ascii,KeyBoard
0x0016fbd0,0x005711d0,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.h:315 LaserLineInf
0x0016fca0,0x005712a0,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.h:468 CurveEquationInf
0x0016fe0c,0x0057140c,ascii,initialize LaserInf
0x0016fe24,0x00571424,ascii,shutdown LaserInf
0x0016fe38,0x00571438,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:163 LaserInf
0x0016fe78,0x00571478,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:296 LaserLineInf
0x0016fec0,0x005714c0,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:306 LaserInfiniteInf
0x0016ff08,0x00571508,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:317 LaserBeamInf
0x0016ff50,0x00571550,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:328 LaserCurveInf
0x0016ff98,0x00571598,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:551 LaserHitDataInf
0x0016ffe0,0x005715e0,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:1730 LaserHitDataInf
0x00170028,0x00571628,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:2597 sprtVERTEXC
0x00170070,0x00571670,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:2599 LaserCurveVtxInf
0x001700b8,0x005716b8,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:2638 CurveEquationInf
0x00170100,0x00571700,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:2719 LaserHitDataInf
0x00170148,0x00571748,ascii,D:\cygwin\home\zun\prog\th20\src\game\laser.cpp:3617 u_char
0x0017018a,0x0057178a,ascii,@?33s?
0x001701a4,0x005717a4,ascii,initialize LoadingInf
0x001701bc,0x005717bc,ascii,LoadThread 1
0x001701cc,0x005717cc,ascii,sig.anm
0x001701d4,0x005717d4,ascii,LoadThread 2
0x001701e4,0x005717e4,ascii,text.anm
0x001701f0,0x005717f0,ascii,LoadThread 3
0x00170200,0x00571800,ascii,error : 
0x00170228,0x00571828,ascii,../../bgm/thbgm.fmt
0x0017023c,0x0057183c,ascii,error : BGM 
0x00170264,0x00571864,ascii,LoadThread 5
0x00170274,0x00571874,ascii,LoadThread 6
0x00170284,0x00571884,ascii,thbgm.dat
0x00170290,0x00571890,ascii,LoadThread 7
0x001702a0,0x005718a0,ascii,loading finish
0x001702b0,0x005718b0,ascii,shutdown LoadingInf
0x001702c8,0x005718c8,ascii,D:\cygwin\home\zun\prog\th20\src\game\loading.cpp:239 LoadingInf
0x00170328,0x00571928,ascii,th20.dat
0x00170334,0x00571934,ascii,th20_%.4x%c.ver
0x00170344,0x00571944,ascii,error : 
0x00170374,0x00571974,ascii,error : 
0x0017039c,0x0057199c,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:233 SprtInf
0x001703dc,0x005719dc,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:234 SprtInf
0x0017041c,0x00571a1c,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:235 SprtInf
0x0017045c,0x00571a5c,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:236 SprtInf
0x0017049c,0x00571a9c,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:237 SprtInf
0x001704dc,0x00571adc,ascii,shutdown MotherInf
0x001704f0,0x00571af0,ascii,VertexBuffer delete
0x00170508,0x00571b08,ascii,Sound Stop
0x00170514,0x00571b14,ascii,dummy
0x0017051c,0x00571b1c,ascii,SnapShot! %s
0x0017052c,0x00571b2c,ascii,16bit 
0x00170544,0x00571b44,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:424 BYTE
0x00170580,0x00571b80,ascii,error : snapShotScreen
0x00170598,0x00571b98,utf-16le,image/png
0x001705b0,0x00571bb0,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:483 Gdiplus::ImageCodecInfo
0x00170600,0x00571c00,ascii,D:\cygwin\home\zun\prog\th20\src\game\mother.cpp:501 BITMAPINFO
0x00170674,0x00571c74,ascii,Attention : 
0x001706cc,0x00571ccc,ascii,16Bit 
0x00170756,0x00571d56,ascii, DirectInput 
0x00170848,0x00571e48,ascii,SyncCloseSubThread
0x0017085c,0x00571e5c,ascii,"RenderOffet %f, %f"
0x00170870,0x00571e70,ascii,scene %d -> %d
0x00170884,0x00571e84,ascii,error SetRenderTarget
0x001708b4,0x00571eb4,ascii,initialize NoticeInf
0x001708cc,0x00571ecc,ascii,notice
0x001708d4,0x00571ed4,ascii,no notice
0x00170950,0x00571f50,ascii,notice.anm
0x00170994,0x00571f94,ascii,shutdown NoticeInf
0x001709a8,0x00571fa8,ascii,D:\cygwin\home\zun\prog\th20\src\game\notice.cpp:154 NoticeInf
0x001709e8,0x00571fe8,ascii,notice_%.2d.png
0x00170a84,0x00572084,ascii,SetVol
0x00170a9c,0x0057209c,ascii,initialize OptionInf
0x00170ab4,0x005720b4,ascii,shutdown OptionInf
0x00170ac8,0x005720c8,ascii,D:\cygwin\home\zun\prog\th20\src\game\option.cpp:60 OptionTaskInf
0x00170b0c,0x0057210c,ascii,Screen
0x00170b14,0x00572114,ascii,BGM Vol
0x00170b1c,0x0057211c,ascii,SE Vol
0x00170b32,0x00572132,ascii,  640 * 480
0x00170b4e,0x0057214e,ascii,  960 * 720
0x00170b6a,0x0057216a,ascii, 1280 * 960
0x00170b81,0x00572181,ascii,E      640 * 480
0x00170b9d,0x0057219d,ascii,E      960 * 720
0x00170bb9,0x005721b9,ascii,E     1280 * 960
0x00170bd5,0x005721d5,ascii,E     1920 * 1440
0x00170bf1,0x005721f1,ascii,E     2560 * 1920
0x00170c19,0x00572219,ascii,E (Dot by Dot) 
0x00170c4c,0x0057224c,ascii,Option
0x00170c54,0x00572254,ascii,Window
0x00170c5c,0x0057225c,ascii,FullScreen
0x00170c68,0x00572268,ascii,BorderlessDBD
0x00170c78,0x00572278,ascii,Borderless
0x00170d18,0x00572318,ascii,"ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+-=.,!?@:;[]()_/{}|~^#$%&*   "
0x00170d74,0x00572374,ascii,Reimu 
0x00170d7c,0x0057237c,ascii,Marisa
0x00170d9c,0x0057239c,ascii,Red    
0x00170da4,0x005723a4,ascii,Red2   
0x00170dac,0x005723ac,ascii,Blue   
0x00170db4,0x005723b4,ascii,Blue2  
0x00170dbc,0x005723bc,ascii,Yellow 
0x00170dc4,0x005723c4,ascii,Yellow2
0x00170dcc,0x005723cc,ascii,Green  
0x00170dd4,0x005723d4,ascii,Green2 
0x00170ddc,0x005723dc,ascii,Easy   
0x00170de4,0x005723e4,ascii,Normal 
0x00170dec,0x005723ec,ascii,Hard   
0x00170df4,0x005723f4,ascii,Lunatic
0x00170dfc,0x005723fc,ascii,Extra  
0x00170e04,0x00572404,ascii,O.D.   
0x00170e24,0x00572424,ascii,test   
0x00170e2c,0x0057242c,ascii,Stage 1
0x00170e34,0x00572434,ascii,Stage 2
0x00170e3c,0x0057243c,ascii,Stage 3
0x00170e44,0x00572444,ascii,Stage 4
0x00170e4c,0x0057244c,ascii,Stage 5
0x00170e54,0x00572454,ascii,Stage 6
0x00170e5c,0x0057245c,ascii,Clear  
0x00170e64,0x00572464,ascii,ExClear
0x00170e94,0x00572494,ascii,UnPause
0x00170eac,0x005724ac,ascii,        
0x00170eb8,0x005724b8,ascii,initialize PauseInf
0x00170ed0,0x005724d0,ascii,shutdown PauseInf
0x00170ee4,0x005724e4,ascii,D:\cygwin\home\zun\prog\th20\src\game\pause.cpp:238 PauseInf
0x00170f28,0x00572528,ascii,No.%.2d %s %.2d/%.2d/%.2d %s %s %s
0x00170f4c,0x0057254c,ascii,No.%.2d %s %.2d/%.2d/%.2d %s Sp %3d
0x00170f70,0x00572570,ascii,No.%.2d -------- --/--/-- ------ -- St-
